TIPO,OBSERVACION
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",El Tickets solo indica el conteo de personas que visitan la Casa Hacienda Naranjal
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/ 4.00 - Niños: S/ 2.00
Libre,
Libre,"Por seguridad, coordinar con el Sr. Alipio Hinojoza Apaza, Presidente de la Comunidad, cel. 912708751"
Libre,Acceso desde la Plaza principal de Asillo.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Adultos S/ 4.00, niños menores de 10 años S/ 2.00."
Libre,En coordinación con las comunidades campesinas de Ajohuito y Huiñirapujo y el centro poblado Tantamaco
Libre,En coordinación con la comunidades de Chimboya y centro poblado de Aymaña
"Otros (especificar)#Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Filmación con fines comerciales Solicitud, - Contrato, S/. 750.00 diaFotografía y/o Filmación por turistas gratuito. Cine TV - Contrato S/.3500 dia#S/15.00 adultos, S/5.00 estudiantes, S/ 2.00 niños y escolares, S/ 7.50 adultos mayores, gratis población local con presentación de DNI"
Semi-restringido(previo permiso),Previa inscripción al teléfono (01) 632-1539 o al correo electrónico pinacoteca@munlima.gob.pe
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/ 5.00 y niños: S/ 2.00
Libre,
Libre,
Libre,
NA,NA
Libre,
Libre,
NA,NA
NA,NA
NA,NA
Semi-restringido(previo permiso),Previa coordinación con el presidente de la comunidad; Cel: 956643329
NA,NA
Semi-restringido(previo permiso),"Previa coordinación con el administrador, señor Giancarlo Rivas Mori. Teléfono: 921855256. No existe ningún tipo de cobro para el ingreso."
Libre,
Semi-restringido(previo permiso),"Comunicarse vía teléfono al 956604502 o por e-mail: aprobocelbreo@hotmail.com a APROBOC, indicando el motivo de visita, la tarifa varía según cada operador turístico, el ingreso es de 9:00am a 4:00pm."
Semi-restringido(previo permiso),"Solicitar autorización de ingreso a la Jefatura del Parque Nacional Río Abiseo, en la ciudad de Juanjui (Teléfono: 042 545781 / 968218425)"
Libre,Se recomienda registrarse en el libro de visitantes del museo.
NA,NA
NA,NA
NA,NA
Libre,
Libre,El ingreso a las salas de exhibición son libres. Puede haber un cobro por ingreso al teatro según el tipo de actividad y el organizador.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/.6.00 Soles Niños: S/. 2.00 Soles
Semi-restringido(previo permiso),"Coordinar la visita previamente con Edilberto Quintana, administrador contratado por la empresa Agrícola Ganadera Chontabamba del Valle de Chanchamayo S.A. (Tlf.: 986686176)."
Libre,
Libre,
Libre,
NA,NA
Libre,"Sin embargo, se recomienda registrarse en el Registro de los Visitantes del Puesto de Vigilancia y Control de Pachacayo, o en la garita instalada en el puente Pachacayo - ingreso al ANP."
Libre,
Libre,
Semi-restringido(previo permiso),Realizar la reserva con la administración al número: 954 965 006
NA,NA
Libre,
NA,NA
NA,NA
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos s/. 3.00 Niños s/. 2.00 ( pagan a partir de 5 años)
Libre,
Libre,
Libre,
Libre,Ingreso libre y el servicio de guiado es gratuito.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/. 30.00. Ingreso previa confirmación al (01)4277736 o al correo reservas@casadealiaga.com y acompañado de un guía oficial de turismo
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","El ingreso es previa presentación de ticket Con las siguientes tarifas: PISCINAS(hora libre) Adultos:S/ 4,00 Niños:S/ 2,00 JACUZZIS (la hora) Adultos:S/ 7,00 Niños:S/ 3,50 BUNGALOWS (12 horas) previa"
NA,NA
NA,NA
NA,NA
Libre,
NA,NA
Libre,Se recomienda ingresar acompañado de un guía.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 3.00 soles y niños S/. 2.00 soles
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Entrada a S/. 5.00, niños menores de 05 años y adultos mayores de 60 años no pagan."
Semi-restringido(previo permiso),"Previa coordinación con el presidente, representante de la Isla Juspique al telefono celular 948067305."
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 40.00; Adultos mayores S/. 32.00; Niños menores de 5 a 17 S/. 17.00; Estudiantes S/. 17.00. www.museoroperu.com.pe
Libre,
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/.7.00 Universitarios y adultos mayores: S/.4.00 Escolares: S/.2.00 Reservas al celular: 920 413 640
Libre,
Libre,
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","-General: S/.10.00; -Reducida: S/.5.00 , menores de edad, Adultos( 65), Conadis y estudiantes de nivel superior; - Grupos ( 50 estudiantes): S/. 4.00; -Gratuito: Lic. en turismo, G.O.T. y docentes."
NA,NA
Libre,
Libre,
Semi-restringido(previo permiso),Previa autorización de los responsables del fundo Carmen Aracely Cera Ortega
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),Previa coordinaciòn con Electroperù
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Ingreso boleto adulto;S/3.00, niños y escolares S/1.00, universitarios y educación superior S/2.00."
Semi-restringido(previo permiso),Previa coordinación con los propietarios. Familia Altez Zambrano
Libre,
Libre,
Libre,
Libre,De lunes a domingo
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Adultos 3 soles, niños ingreso libre"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Encargado Francisco Rodriguez – Presidente de Turismo de la CC.NN puerto Ocopa – celular 925 850 995 costo de ingreso Adultos 3 Soles; Niños 1 Sol; Extranjeros 6 Soles
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Peruanos y residentes (DNI o CE): S/. 20 - Adulto mayor ( 60), Estudiante de universidad/instituto, niños 6 a 12 años: S/.10, extranjeros: S/.30 Niños Extranjeros de 6 a 12 años: S/.15"
Libre,
NA,NA
Libre,
NA,NA
Semi-restringido(previo permiso),Se pide permiso a la persona a cargo del taller en el momento.
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Entrada general S/. 10; Estudiantes de nivel superior, niños, escolares, adultos mayores de 60 años, CONADIS: S/. 5"
Libre,
Libre,
Semi-restringido(previo permiso),"Previa coordinación de la Zona Arqueológica de Caral. Sr. Alan Ríos , Celular : 998730334"
Libre,Zona Comercial
NA,NA
Libre,
Semi-restringido(previo permiso),"Previa coordinación, los visitantes pueden ingresar al hall central o consumir directamente en el restaurante bar del hotel. www.granhotelbolivar.pe"
NA,NA
Libre,
NA,NA
NA,NA
Libre,
NA,NA
NA,NA
Libre,
NA,NA
NA,NA
Libre,
Semi-restringido(previo permiso),"Previa coordinación de la Zona Arqueológica de Caral. Sr. Alan Ríos , Celular : 998730334"
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Nacionales adulto /12.00, Adulto local y niño nacional s/ 5.00 Niño local s/ 3.00 Extranjero s/ 30.00. Exonerados de pago aplica a ciudadanos peruanos menores de 05 y mayores de 65 años"
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Precio general s/. 10.00 por persona.
NA,NA
Libre,Previa coordinación con las autoridades
NA,NA
Libre,de 9.00 am a 5.00 pm
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),Autorización de la Comunidad Túpac Amaru.
Semi-restringido(previo permiso),Para ingresar se realiza un pago simbólico de S/. 1.00
Libre,
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo de ingreso: S/. 2.00 Adultos y S/. 1.00 Niños
Libre,
NA,NA
Otros (especificar),Para ingresar se realiza un pago simbólico de S/. 1.00
Libre,Precio de la sesión de cata personalizada S/ 20.00
Libre,
NA,NA
"Libre#Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Para los lugareños de lo zona.#Al estar incluida en el circuito Valle del Colca, se paga un boleto turístico. Extranjeros S/.70.00 - Sudamericano S/. 40.00 - Nacionales S/. 20.00 - Estudiantes S/. 5.00 - Adulto Mayor S/. 5.00"
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",TARIFA: Nacionales: s/5.00 Extranjeros: s/10.00
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifario: S/ 1 por persona (Adultos mayores - ingreso libre)
Libre,"Previa coordinación con el Presidente comunidad, Sr. Yony Rubiño Peña Almendre."
NA,NA
Semi-restringido(previo permiso),"Previa reservación:Sr. Raúl Óscar Saldías Haettenschweiler,correo electrónico:rsaldias@bodegaras.com, número de celular: 982171939"
NA,NA
NA,NA
NA,NA
Libre,
Semi-restringido(previo permiso),Previa coordinación con el encargado de comité de fiesta San José de los Chorrillos. Sr. José Ulfer Ramos Melo. Celular: 914628660
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 10.00 soles Niños y Yauyinos S/. 5.00 soles
Libre,"En coordinación con Presidente Comunal, Sr. Yony Rubiño Cahuaya Chino"
Libre,
Libre,"Coordinar con el Sr. Julio Cesar Uchasara Mamani, presidente del Barrio Apacheta."
Libre,Llevar un envase para traer agua medicinal en caso sea el objetivo.
Libre,
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Boleto de ingreso , tarifa general S/. 5.00, Tarifa Estudiante de educación superior universitaria y/o técnica Estudiantes S/. 2.00, tarifa a menores de edad S/. 1.00"
Libre,
Semi-restringido(previo permiso),Previa coordinación en la Municipalidad distrital de San Anton.
Semi-restringido(previo permiso),En coordinación con la comunidad
Libre,"Por seguridad coordinar antes con el Sr. Faustino Valentín Mamani Apaza, cel 951345860"
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),"Poor seguridad coordinar con el Presidente de la C. Unión Soratira, Juan Marcelino Cel 915086365"
Libre,
Libre,
Libre,
Libre,Solo se puede apreciar desde el exterior
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Única Tarifa S/. 5.00
Libre,
Libre,
Libre,
Libre,"Llevar agua, sombrero y/o bloqueador solar."
NA,NA
Libre,
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Adultos: S/. 10.00; Estudiantes de educación superior, docentes y adultos mayores: S/. 5.00; Escolares y niños: S/. 1.00. 50% para personas con discapacidad, sobre el valor de las tarifas indicadas"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/ 2.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/ 5.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo del ticket Adultos S/.10.00 Nuevo Soles Niños S/.5.00 Nuevo Soles
Semi-restringido(previo permiso),Coordinación con el consesionario Sr. Jerguei López Valles. Celular: 980901322.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifa extranjeros S/ 30.00 Adulto Nacional S/12.00 Niño Nacional: S/6.00 Adulto Local S/ 6.00 Niño Local S/ 3.00 Ingreso libre para menores de 5 años y adulto mayor de 65 años.
Semi-restringido(previo permiso),Tarifa establecida: S/. 3.00 soles Público en general: A partir de los 10 años hasta los 70 años de edad.
Libre,La Municipalidad distrital dispuso personal de seguridad los siete (07) días de la semana para la protección y orientación a los visitantes.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Contactar con el CASTUR (960725581) en caso que el visitante no acuda con guías turísticos, de ese modo los socios del CASTUR servirían de guías locales para garantizar la seguridad de los visitantes."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada General: S/5.00 Exonerados: Menores de 9 años no pagan y mayores de 65 años.
Otros (especificar),El ingreso al lugar es gratuito; únicamente se realiza un pago de S/ 6.00 por persona por el servicio de traslado en huaro para cruzar el río (ida y vuelta).
Semi-restringido(previo permiso),Tarifa establecida para el publico en general: S/3.00. Niños hasta 10 años no pagan entrada.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","De 5 a 15 años de edad, costo S/ 2.00 Mayores a 15 años de edad, costo S/ 5.00"
Semi-restringido(previo permiso),Tarifa establecida al público en general: S/. 3.00 Soles. A partir de los 9 años hasta los 69 años de edad.
Libre,Previa coordinación con el presidente de la comunidad y/o responsable de la Municipalidad del Centro Poblado de Titilaca
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Público en general S/.5.00 Niños mayores de 8 años S/3.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)#Libre","Existen 03 carreteras circundantes a la Laguna de los Milagros y los recreos ubicados en la zona venden tickets de ingreso. Entrada general: S/5.00, paseo en bote: S/15.00 (por persona)#Por el camino del centro poblado Los Milagros."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo del ticket S/. 5.00 adultos y S/. 2.00 niños y estudiantes.
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Ruta A y B: Adultos en general: 8 soles Estudiantes de educación superior universitaria y no universitaria: 3 soles Menores de edad: 0 soles Preguntar por las tarifas especiales.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)#Libre","General S/ 8.00 - Estudiantes universitarios o técnica S/ 4.00 - adultos mayores de 60 años, personas en servicio militar voluntario y profesores 50% descuento sobre el valor de la entrada de adultos#Menores de edad según R.M. N° 000092-2024-MC. - 1er domingo de cada mes, 18 Mayo (Dia Internacional de los Museos), y 19 Setiembre (aniversario del Museo) - En el 2024 personas con discapacidad debida"
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)#Libre","Ingreso general S/ 4.00 -Estudiantes universitaria y/o técnica S/ 2.00 -Menores entre los 3 y 17 años S/ 0.50 -Adultos mayores de 60 años, personas en servicio militar voluntario 50% de entrada gnral.#Primer domingo de cada mes, para los peruanos y residentes, previa presentación DNI - Población del Centro Poblado Ventarrón, tiene el ingreso gratuito."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general al recurso: S/ 5 soles/ Comunidad de Lauricocha
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general al recurso: S/ 5 soles/ Comunidad de Lauricocha
NA,NA
NA,NA
NA,NA
Libre,Ideal para ver los amaneces desde la Plaza Mirador Miguel Grau
NA,NA
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Previa comunicación con el administrador o encargado de los Molinos de Piedra Hidráulicos.
NA,NA
Libre,
NA,NA
NA,NA
NA,NA
Libre,
Libre,
Libre,"Zona de venta de productos lácteos, y en el segundo nivel mirador, exhibidor de danzas típicas, exhibidor de premios obtenido y la vaquita de CONCELAC."
Libre,
Libre,
Libre,"El acceso al mirador es libre. Si se desea subir al mirador que se encuentra en la corona de la estatua de la Virgen, la tarifa del ticket adultos es S/. 3.00 y niños S/ 1.50"
Semi-restringido(previo permiso),"Al momento de visita, solicitar permiso al alcalde del C.P. de Alayo, en el local ubicado al costado de la Iglesia de Alayo, de lunes a viernes de 09:00 a.m. a 05:00 p.m."
NA,NA
NA,NA
Libre,Previa Coordinación con la comunidad
Libre,De 6:00 am - 16:00 pm
Libre,Todos los días del año
Libre,"Por motivos de seguridad, coordinar con la Sra. Regina Ortega cel. 995676430"
Libre,Ingreso libre todo el año
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada - Nacional: Adultos: S/. 10.00 / Estudiante: S/. 5.00 / Niños: S/. 3.00 / Entrada - Extranjeros: Adultos: S/. 20.00 / Estudiante: S/. 10.00 / Niños: S/. 5.00
Libre,todo el año
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada General: S/. 15; Niños: S/. 8; Adultos Mayores: S/. 4; Personas con Discapacidad: Gratis.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/. 18; Niños: S/. 10; y Adulto Mayor: S/.4 https: //huachipa.leyendas.gob.pe
Libre,
Libre,
Libre,Por motivos de seguridad hacer de conocimiento de la comunidad
NA,NA
NA,NA
Semi-restringido(previo permiso),Realizar coordinaciones con el representante de la asociación el sr. Ever Silva Ruiz al cel: 956617022
Libre,El acceso es libre.
NA,NA
Semi-restringido(previo permiso),"Para visita específica solicitar autorización al Ingeniero de Servicio de la Estación de Chilca - Telf. 064-217724, 064-216662 y 064-215387"
Semi-restringido(previo permiso),"Solicitar autorización de ingreso a la Municipalidad Distrital de Huaricolca - Sub Gerencia de Desarrollo Económico: Ing. Susan Rosales, Cel. 916543269"
Semi-restringido(previo permiso),Se recomienda coordinar con la población local para que permita el ingreso.
Libre,Para el acenso llevar liquidos y abrigo por el viento y protector del sol.
Semi-restringido(previo permiso),Solicitar autorización a la Comunidad Campesina de Ocopilla. Presidente Señor Efraín Ordoñez Cunyas - Cel. 976207470.
Libre,
NA,NA
Semi-restringido(previo permiso),"Se solicita los permisos por a través llamando al cel. 968218448, remiten una ficha de registro virtual."
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adulto S/.15.00 soles; Adolescentes y escolares secundaria (10- 17 años) S/.10.00 soles; niños y escolares primaria S/.5.00 soles.
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo de ingreso: S/ 4.00 para adultos; S/ 2.00 para niños
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),Previa consulta al propietario sr Ernesto Gavino y/o responsable de la Municipalidad
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Niños, estudiantes un sol y adultos dos soles."
Semi-restringido(previo permiso),Coordinar con el presidente de la Comunidad.
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Nacionales y extranjeros s/.5.00, Estudiante superior s/3.00, escolares s/1.00, niños de 4 a 11 años s/1.00 y adulto mayor (65 años a más) s/2.50"
Semi-restringido(previo permiso),Previa coordinacion con la Comunidad Nativa de Arasaeri.
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Adultos: S/.5.00, Estudiantes de educación superior a nivel nacional: S/. 2.00, Adultos Mayores y profesores: S/2.50, Otros: Estudiantes escolares a nivel nacional sin costo."
Semi-restringido(previo permiso),Coordinación previa con la secretaria del Obispado de Chachapoyas. Celular: 932295949. Correo electrónico: obispadochacha@gmail.com
Libre,Este sitio arqueológico es visitado por los pobladores locales.
NA,NA
Libre,Se recomienda acudir con un guía o poblador local para llegar hasta el mirador
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Los visitantes adquieren su ticket en boletería. -Adulto: 30 soles. -Adulto Mayor y Universitarios: 15 soles. -Escolares: 05 soles.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Tarifa de pago: adulto S/. 25.00, especial peruano S/. 15.00, joven viajero S/.10.00,por ley nacional primer domingo de cada mes S/. 10.00 (nacional),gratis menor de 5 años y personas con discapacidad"
Libre,"Es recomendable llevar ropa adecuada para trekking, agua, bloquedor, gorro y bastones."
Semi-restringido(previo permiso),Como parte del servicio del albergue (120 dólares)
Semi-restringido(previo permiso),"De LUNES a VIERNES previa coordinación con el Prof. Misael Torres Ames - Presidente de la Hermandad del Señor de los Milagros Celular N° 981934362, los SÁBADOS y DOMINGOS el ingreso es libre."
Semi-restringido(previo permiso),Coordinar previamente con el Director y propietario Don Walter Mercado Ramos / Cel.: 998805200; quien brindará el acceso y orientación.
NA,NA
Semi-restringido(previo permiso),Con autorización de la Comunidad Nativa Tres Islas Cel: 997066564
Semi-restringido(previo permiso),Previa autorización de la Comunidad San Jacinto - Ángel Jipa Vargas.
Semi-restringido(previo permiso),Previo permiso solicitado a la Comunidad Nativa Tres Islas. Celular: 9970666564.
Libre,
NA,NA
Semi-restringido(previo permiso),previo permiso de la comunidad San Jacinto
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",El costo de ticket es de s/2.00 ( Dos nuevos soles) en general
Libre,
NA,NA
Semi-restringido(previo permiso),Coordinar previamente con el Presidente de la Comunidad Campesina de LLocllapampa - Cel.: 903324591; quien brindará acceso y asignará personal de la comunidad para brindar orientación al visitante.
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/ 10.00 - Niños S/ 5.00 - Orientador S/30.00
Libre,
Libre,
NA,NA
Libre,Previa coordinación con la comunidad
Libre,
NA,NA
Semi-restringido(previo permiso),Previa coordinación con el propietario Sr. Nicasio Mamani Quispe 941476330
Libre,Previa coordinación con la comunidad
NA,NA
Semi-restringido(previo permiso),Precio de entrada: Adultos S/ 15.00 - Niños S/8.00. Previa coordinación con la asociación ABOFOA al teléfono 980999354
Libre,Previa coordinación con el encargado
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Locales ruta corta S/.5.00, ruta larga S/.10.00, nacionales ruta corta S/.10.00, ruta larga S/.20.00, extranjeros ruta corta S/.20.00, ruta larga S/.40.00, pernote S/.10.00"
Libre,Previa coordinación con el presidente de la comunidad
Libre,Previa coordinacion con el presidente de la comunidad
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/ 12.00 – Jóvenes; S/ 5.00 (12 – 17 años) – Niños: S/ 3.00 (4 – 11 años) – Menores de 3 años: Gratis
NA,NA
Libre,
Libre,
Libre,
Libre,"Es necesario tener en cuenta las épocas de lluvias, sobre todo entre los meses de enero y abril."
NA,NA
Libre,
NA,NA
Libre,Previa coordinación con el propietario Sr. Raul Mamani
Libre,"Se recomienda, llevar bloqueador solar, lentes de sol, gorro y un snack como galleta y agua."
Libre,
Libre,Todo el año
NA,NA
Libre,
Libre,A la playa las Gaviotas se puede acceder únicamente en carro particular o contratado.
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Locales Ruta Corta S/. 5.00, ruta larga s/. 10.00, Nacionales Ruta Corta S/. 10.00, Ruta Larga 20.00, Extrangeros Ruta Corta S/. 20.00, Ruta Larga S/. 40.00, Pernote S/. 10.00"
Semi-restringido(previo permiso),Para el ingreso a la iglesia se pide permiso a la congregación y/o Centro Poblado de Maynay. Numero de contacto Padre Manuel 991676342 y Guillermo Rimachi 980272320
Semi-restringido(previo permiso),"Para visitar las instalaciones coordinar con el Comité de Turismo, llamando previamente al Cel. 965939732. El ingreso no tiene costo."
Libre,
Libre,de 9.00 a 12.00 hrs. y de 14.00 a 17.00 hrs.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifario SERNANP-RNTAMB Extranjeros: S/30.00 por día Nacionales: S/.15.00 por día Locales: S/. 8.00 por día
NA,NA
Libre,"Previa coordinación, el grupo de visitantes puede ser guiado por personal responsable del C.A."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Se cobra en la Puerta de ingreso al recurso. Las tarifa para los adultos S/. 3.00 soles - niños y estudiantes S/. 1.50
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adulto S/2.00 Niño S/1.00
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",General: S/.8; Estudiantes: S/. 4; Niños: S/. 4;Adultos Mayores. S/. 4. No residentes General: S/. 14; Estudiantes: S/. 8; Niños: S/. 8; Adultos Mayores: S/. 8
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,"Para intenciones de Misa, coordinar con el párroco que se encuentre a cargo"
Libre,
Semi-restringido(previo permiso),Previo permiso solicitado al concesionario. Sr. Gilberto Vela. Celular: 974615271.
Libre,
Libre,
Libre,
NA,NA
Libre,
NA,NA
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Lunes - Domingos: De 0-12 Años : No pagan. De 13 - 17 Años : S/ 5.00 Soles De 18 - 59 Años : S/. 10.00 Soles
Libre,
NA,NA
NA,NA
Libre,"En los meses de diciembre a marzo, se cobra el ingreso por vehículo."
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Recurso de acceso libre, pero para actividades turísticas programadas comunicarse previamente. Encargado: Emilio J. Robles Guadalupe 956722798 emilioroblesg22@gmail.com"
Libre,"Recurso de acceso libre, pero para actividades turísticas programadas comunicarse previamente. Encargado: Emilio J. Robles Guadalupe 956722798 emilioroblesg22@gmail.com"
NA,NA
Libre,
NA,NA
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Ingreso general: Adultos s/12.00 - Niños s/.8.00
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifas: Piscinas S/.10.00 Pozas privadas (1 hora): S/. 15.00 Adulto mayor S/. 5.00 Niños de 5 a 10 años: S/. 5.00
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos : S/.10.00 Niños : S/. 5.00
Libre,
"Libre#Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En los espacios públicos y contemplación del exterior.#Dependiendo de cada museo.
Libre,
Libre,
Libre,Se ha establecido una tarifa de ingreso para adultos S/. 3.00 y niños S/ 2.00
Libre,
"Libre#Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Cusqueños y residentes previa presentación de DNI#Incluido en el BTG Extranjero adulto: S/ 130 Ext. Estudiante: S/ 70 Nacional adulto: S/ 70 Nac. Estudiante: S/ 40
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)#Libre","Incluido en el BTG: Extranjeros S/ 130, Estudiante Ext. S/ 70, Nacionales S/ 70, Estudiantes Nac. S/ 40.#Cusqueños previa presentación de DNI"
Semi-restringido(previo permiso),Previo permiso de la familia Chino Coaquira
Semi-restringido(previo permiso),Coordinación: Sr. Giovanni Valdivia Cornejo Cel. 958760581
Semi-restringido(previo permiso),"Previa coordinación con el administrador de la Asociación Agrícola Cerro Blanco. Sr.Juan Emilio Bravo Flores,Celular :956005677"
NA,NA
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),El boleto de ingreso tiene el costo de S/ 1.00.
NA,NA
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,Comunicarse con la Municipalidad para el registro de flujo de visitantes Teléfono : 972550691
